ra,fase,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,pedra_21_raw,pedra_22_raw,pedra_21_num,pedra_22_num,evolucao_pedra,inde_22,inde_22_num,inde_num,cg,cf,ct,no_av,iaa,ieg,ips,ida,matem,portug,ingles,ipv,ian,ipp,ipp_num,cg_num,iaa_num,ieg_num,ips_num,ida_num,matem_num,portug_num,ingles_num,ipv_num,ian_num,dim_academica,dim_psicossocial,dim_psicopedagogica,sent_score,sent_len,inde_calc,defas,em_risco,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,indicado,atingiu_pv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv
RA-720,0,G,Aluno-720,2013,9,Menina,2021,Escola Pública,,Ametista,Ágata,Ametista,Ágata,3.0,2,-1.0,6.731,6.731,6.731,575.0,161,8,2,8.0,5.9,7.5,7.6,7.3,7.8,,7.083,5.0,3.7526947951955654,3.7526947951955654,575.0,8.0,5.9,7.5,7.6,7.3,7.8,,7.083,5.0,6.7333333333333325,6.960000000000001,5.417847397597783,-1,221,6.583569479519557,-1,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,Fase 1 (4º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-721,0,G,Aluno-721,2014,8,Menina,2021,Escola Pública,,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,7.973,7.973,7.973,149.0,41,2,2,9.5,8.1,7.5,7.6,8.2,7.0,,7.917,10.0,8.65876193409301,8.65876193409301,149.0,9.5,8.1,7.5,7.6,8.2,7.0,,7.917,10.0,8.399999999999999,8.14,8.287880967046505,3,221,8.247576193409301,0,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-722,0,G,Aluno-722,2013,9,Menina,2021,Escola Pública,,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,7.41,7.41,7.41,355.0,106,4,2,10.0,8.1,4.4,8.1,7.8,8.3,,8.333,5.0,6.3689559593470895,6.3689559593470895,355.0,10.0,8.1,4.4,8.1,7.8,8.3,,8.333,5.0,7.0666666666666655,7.0,7.350977979673545,5,215,7.090195595934709,-1,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-723,0,H,Aluno-723,2014,8,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.426,7.426,7.426,345.0,101,4,2,10.0,6.6,8.1,5.5,5.3,5.7,,8.167,10.0,6.49984601170311,6.49984601170311,345.0,10.0,6.6,8.1,5.5,5.3,5.7,,8.167,10.0,6.999999999999999,7.880000000000001,7.3334230058515555,-1,224,7.506684601170311,0,0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-724,0,H,Aluno-724,2014,8,Menina,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.931,6.931,6.931,512.0,146,6,2,9.5,5.9,5.6,5.6,2.9,8.3,,8.0,10.0,4.733600246381275,4.733600246381275,512.0,9.5,5.9,5.6,5.6,2.9,8.3,,8.0,10.0,7.0666666666666655,6.5,6.366800123190638,-1,226,6.6433600246381275,0,0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,ALFA  (2º e 3º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-725,0,H,Aluno-725,2014,8,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.33,6.33,6.33,675.0,175,7,2,8.0,5.9,8.1,5.0,4.0,6.0,,5.5,10.0,3.6803202956575296,3.6803202956575296,675.0,8.0,5.9,8.1,5.0,4.0,6.0,,5.5,10.0,6.666666666666666,7.200000000000001,4.590160147828765,-4,224,6.518032029565753,0,1,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-726,0,H,Aluno-726,2015,7,Menina,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.985,6.985,6.985,492.0,140,5,2,10.0,7.5,7.5,4.4,5.8,3.0,,6.583,10.0,5.184785956267323,5.184785956267323,492.0,10.0,7.5,7.5,4.4,5.8,3.0,,6.583,10.0,6.266666666666666,8.0,5.883892978133662,-2,220,7.0567785956267315,0,0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-727,0,H,Aluno-727,2014,8,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.736,7.736,7.736,225.0,61,3,2,9.0,7.7,8.1,8.4,9.3,7.4,,6.75,10.0,7.841084077610102,7.841084077610102,225.0,9.0,7.7,8.1,8.4,9.3,7.4,,6.75,10.0,8.933333333333332,8.120000000000001,7.295542038805052,2,213,8.199108407761011,0,0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-728,0,H,Aluno-728,2014,8,Menina,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.244,8.244,8.244,74.0,20,1,2,9.5,7.3,8.1,9.1,9.3,8.9,,8.167,10.0,9.502617801047121,9.502617801047121,74.0,9.5,7.3,8.1,9.1,9.3,8.9,,8.167,10.0,9.4,8.06,8.83480890052356,2,221,8.616961780104713,0,0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-729,0,H,Aluno-729,2014,8,Menina,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.155,8.155,8.155,96.0,26,2,2,10.0,8.7,8.1,8.1,8.5,7.8,,7.25,10.0,9.051432091161072,9.051432091161072,96.0,10.0,8.7,8.1,8.1,8.5,7.8,,7.25,10.0,8.733333333333333,8.72,8.150716045580536,1,217,8.610143209116108,0,0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-730,0,I,Aluno-730,2012,10,Menina,2021,Escola Pública,,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.902,7.902,7.902,169.0,46,1,2,10.0,8.2,8.8,8.3,8.7,8.0,,8.25,5.0,8.821989528795811,8.821989528795811,169.0,10.0,8.2,8.8,8.3,8.7,8.0,,8.25,5.0,7.199999999999999,8.8,8.535994764397905,5,213,8.267198952879582,-2,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-731,0,I,Aluno-731,2012,10,Menina,2019,Escola Pública,Ametista,Ágata,Ametista,Ágata,Ametista,2.0,3,1.0,7.151,7.151,7.151,443.0,130,3,2,9.0,8.5,6.9,7.3,7.3,7.2,,7.083,5.0,6.034801355097013,6.034801355097013,443.0,9.0,8.5,6.9,7.3,7.3,7.2,,7.083,5.0,6.533333333333332,7.960000000000001,6.558900677548507,0,216,7.251780135509702,-2,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Requer avaliação,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-732,0,I,Aluno-732,2013,9,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.347,7.347,7.347,377.0,113,2,2,9.0,7.9,8.8,7.2,7.5,6.8,,7.5,5.0,6.773945180166308,6.773945180166308,377.0,9.0,7.9,8.8,7.2,7.5,6.8,,7.5,5.0,6.466666666666666,8.48,7.136972590083155,0,224,7.6073945180166325,-1,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-733,0,J,Aluno-733,2013,9,Menina,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.684,6.684,6.684,594.0,163,13,2,9.5,8.5,5.6,5.1,6.0,4.2,,6.917,5.0,2.229750538959039,2.229750538959039,594.0,9.5,8.5,5.6,5.1,6.0,4.2,,6.917,5.0,5.0666666666666655,7.540000000000001,4.573375269479519,-2,222,6.204675053895904,-1,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-734,0,J,Aluno-734,2012,10,Menina,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.952,6.952,6.952,505.0,145,9,2,9.5,7.2,5.6,7.3,8.0,6.5,,7.417,5.0,3.8774253156760086,3.8774253156760086,505.0,9.5,7.2,5.6,7.3,8.0,6.5,,7.417,5.0,6.533333333333332,7.02,5.647212657838004,-2,218,6.599442531567601,-2,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-735,0,J,Aluno-735,2012,10,Menina,2021,Escola Pública,,Ametista,Ametista,Ametista,Ametista,3.0,3,0.0,7.485,7.485,7.485,316.0,92,4,2,9.0,9.0,5.6,7.3,7.8,6.7,,8.583,5.0,6.735448105943948,6.735448105943948,316.0,9.0,9.0,5.6,7.3,7.8,6.7,,8.583,5.0,6.533333333333332,7.640000000000001,7.659224052971974,2,218,7.311844810594395,-2,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Sim,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-736,0,J,Aluno-736,2012,10,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.707,6.707,6.707,589.0,162,12,2,9.0,8.5,5.6,5.4,4.7,6.2,,7.0,5.0,2.550046196489067,2.550046196489067,589.0,9.0,8.5,5.6,5.4,4.7,6.2,,7.0,5.0,5.266666666666666,7.4399999999999995,4.775023098244533,-2,222,6.255004619648908,-2,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-737,0,J,Aluno-737,2013,9,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,8.058,8.058,8.058,131.0,37,1,2,9.5,9.2,5.6,9.0,8.5,9.5,,9.167,5.0,9.05759162303665,9.05759162303665,131.0,9.5,9.2,5.6,9.0,8.5,9.5,,9.167,5.0,7.666666666666665,7.82,9.112295811518324,5,215,8.032459162303665,-1,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Sim,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-738,0,J,Aluno-738,2014,8,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.227,7.227,7.227,417.0,124,6,2,8.5,8.1,5.6,5.7,7.7,3.7,,7.5,10.0,5.309516476747767,5.309516476747767,417.0,8.5,8.1,5.6,5.7,7.7,3.7,,7.5,10.0,7.133333333333333,7.18,6.404758238373884,-2,222,7.010951647674777,0,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-739,0,J,Aluno-739,2014,8,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.82,6.82,6.82,549.0,156,11,2,6.4,7.3,5.6,5.9,6.0,5.8,,7.083,10.0,3.001231906375115,3.001231906375115,549.0,6.4,7.3,5.6,5.9,6.0,5.8,,7.083,10.0,7.266666666666666,6.4399999999999995,5.042115953187558,-4,226,6.408423190637512,0,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,ALFA  (2º e 3º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-740,0,J,Aluno-740,2013,9,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.218,7.218,7.218,420.0,125,7,2,8.5,9.0,5.6,7.2,7.3,7.0,,7.5,5.0,4.9892208192177385,4.9892208192177385,420.0,8.5,9.0,5.6,7.2,7.3,7.0,,7.5,5.0,6.466666666666666,7.540000000000001,6.244610409608869,-2,222,6.958922081921774,-1,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-741,0,J,Aluno-741,2012,10,Menina,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.896,6.896,6.896,526.0,150,10,2,9.5,8.4,5.6,6.3,7.3,5.2,,7.417,5.0,3.4524176162611644,3.4524176162611644,526.0,9.5,8.4,5.6,6.3,7.3,5.2,,7.417,5.0,5.866666666666666,7.5,5.4347088081305825,-2,222,6.596941761626117,-2,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-742,0,J,Aluno-742,2013,9,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.097,7.097,7.097,456.0,132,8,2,8.5,8.7,5.0,7.3,8.3,6.2,,7.5,5.0,4.511857098860487,4.511857098860487,456.0,8.5,8.7,5.0,7.3,8.3,6.2,,7.5,5.0,6.533333333333332,7.18,6.0059285494302435,-2,222,6.751185709886049,-1,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-743,0,J,Aluno-743,2013,9,Menina,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.672,6.672,6.672,597.0,164,14,2,10.0,7.9,5.6,4.8,4.8,4.8,,7.5,5.0,1.9094548814290118,1.9094548814290118,597.0,10.0,7.9,5.6,4.8,4.8,4.8,,7.5,5.0,4.866666666666666,7.4,4.704727440714505,-2,222,6.1009454881429015,-1,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-744,0,J,Aluno-744,2014,8,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.742,7.742,7.742,220.0,58,2,2,9.5,9.7,5.6,6.2,6.0,6.3,,7.5,10.0,8.213735756082539,8.213735756082539,220.0,9.5,9.7,5.6,6.2,6.0,6.3,,7.5,10.0,7.466666666666666,8.02,7.856867878041269,-2,222,7.821373575608254,0,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-745,0,J,Aluno-745,2013,9,Menino,2021,Rede Decisão,,Topázio,Ametista,Topázio,Ametista,4.0,3,-1.0,7.382,7.382,7.382,367.0,111,5,2,9.0,8.5,5.6,8.1,8.5,7.7,,7.75,5.0,5.943948259932244,5.943948259932244,367.0,9.0,8.5,5.6,8.1,8.5,7.7,,7.75,5.0,7.0666666666666655,7.4399999999999995,6.846974129966122,5,215,7.2093948259932255,-1,0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,Sem limitações,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-746,0,J,Aluno-746,2014,8,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.656,7.656,7.656,253.0,70,3,2,8.0,9.1,5.6,7.2,7.7,6.7,,7.417,10.0,7.605481983369264,7.605481983369264,253.0,8.0,9.1,5.6,7.2,7.7,6.7,,7.417,10.0,8.133333333333333,7.48,7.511240991684632,-2,222,7.682248198336927,0,0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Sem limitações,Não,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-747,0,K,Aluno-747,2011,11,Menina,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.676,7.676,7.676,245.0,66,6,2,10.0,7.6,7.5,8.8,8.2,9.4,,7.917,5.0,6.82784108407761,6.82784108407761,245.0,10.0,7.6,7.5,8.8,8.2,9.4,,7.917,5.0,7.533333333333333,8.04,7.372420542038805,4,223,7.754484108407761,-2,0,Avaliador-11,Mantido na Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Sim,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-748,0,K,Aluno-748,2013,9,Menino,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.084,8.084,8.084,122.0,34,5,2,10.0,9.0,7.5,9.1,9.6,8.6,,8.25,5.0,7.959655066214967,7.959655066214967,122.0,10.0,9.0,7.5,9.1,9.6,8.6,,8.25,5.0,7.733333333333333,8.6,8.104827533107484,5,225,8.240965506621496,-1,0,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Sim,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-749,0,K,Aluno-749,2013,9,Menino,2022,Escola Pública,,,Ametista,nan,Ametista,,3,,7.484,7.484,7.484,318.0,94,7,2,9.5,7.7,7.5,8.8,9.5,8.1,,7.25,5.0,5.800739143825069,5.800739143825069,318.0,9.5,7.7,7.5,8.8,9.5,8.1,,7.25,5.0,7.533333333333333,7.98,6.5253695719125355,2,213,7.555073914382508,-1,0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-750,0,K,Aluno-750,2012,10,Menino,2019,Escola Pública,Ágata,Ágata,Ágata,Ágata,Ágata,2.0,2,0.0,6.344,6.344,6.344,670.0,173,10,2,9.5,8.9,4.4,6.8,7.1,6.4,,5.167,5.0,2.8503233754234683,2.8503233754234683,670.0,9.5,8.9,4.4,6.8,7.1,6.4,,5.167,5.0,6.199999999999999,7.220000000000001,4.008661687711734,-2,220,6.271732337542348,-2,1,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não indicado,Não,Não,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-751,0,K,Aluno-751,2011,11,Menino,2022,Escola Pública,,,Quartzo,nan,Quartzo,,1,,5.246,5.246,5.246,808.0,187,11,2,8.5,5.8,7.5,3.8,2.7,4.9,,6.167,5.0,2.1897135817677853,2.1897135817677853,808.0,8.5,5.8,7.5,3.8,2.7,4.9,,6.167,5.0,4.199999999999999,7.02,4.178356790883893,-4,206,5.605671358176778,-2,1,Avaliador-11,Não avaliado,Avaliador-3,Não avaliado,,Não avaliado,,,Não atendido,Não,Não,Fase 2 (5º e 6º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-752,0,K,Aluno-752,2011,11,Menina,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.197,8.197,8.197,86.0,22,4,2,10.0,9.0,7.5,9.5,9.6,9.4,,8.417,5.0,8.56790883892824,8.56790883892824,86.0,10.0,9.0,7.5,9.5,9.6,9.4,,8.417,5.0,8.0,8.6,8.492454419464119,5,225,8.398490883892824,-2,0,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Sim,Sim,Fase 2 (5º e 6º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-753,0,K,Aluno-753,2014,8,Menina,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.481,8.481,8.481,37.0,8,2,2,9.5,8.6,7.5,9.1,9.4,8.8,,8.417,10.0,9.522636279642747,9.522636279642747,37.0,9.5,8.6,7.5,9.1,9.4,8.8,,8.417,10.0,9.4,8.34,8.969818139821372,5,225,8.783963627964274,0,0,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Sim,Sim,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-754,0,K,Aluno-754,2013,9,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.602,6.602,6.602,626.0,169,9,2,10.0,5.8,4.4,7.9,7.8,8.1,,6.917,5.0,3.249153064367108,3.249153064367108,626.0,10.0,5.8,4.4,7.9,7.8,8.1,,6.917,5.0,6.933333333333333,6.08,5.083076532183553,-1,221,6.136615306436711,-1,0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não indicado,Não,Não,Fase 1 (4º ano),Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
RA-755,0,K,Aluno-755,2014,8,Menino,2022,Escola Pública,,,Topázio,nan,Topázio,,4,,8.566,8.566,8.566,29.0,4,1,2,9.5,9.2,6.9,9.5,9.8,9.3,,8.083,10.0,9.921465968586388,9.921465968586388,29.0,9.5,9.2,6.9,9.5,9.8,9.3,,8.083,10.0,9.666666666666666,8.34,9.002232984293194,5,225,8.870446596858638,0,0,Avaliador-11,Promovido de Fase + Bolsa,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Sim,Não,ALFA  (2º e 3º ano),Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.
RA-756,0,K,Aluno-756,2013,9,Menino,2022,Escola Pública,,,Ágata,nan,Ágata,,2,,6.976,6.976,6.976,495.0,142,8,2,10.0,7.9,7.5,5.7,5.6,5.8,,7.25,5.0,4.250076994148445,4.250076994148445,495.0,10.0,7.9,7.5,5.7,5.6,5.8,,7.25,5.0,5.466666666666666,8.16,5.7500384970742235,-2,220,6.870007699414845,-1,0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,Não atendido,Não,Não,Fase 1 (4º ano),Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.
